replication,status,coordinate,estimate,target,error,naive_se,corrected_se,bootstrap_se,naive_cover,corrected_cover,bootstrap_cover,corrected_min_eigenvalue,bootstrap_successes,bootstrap_failures,bandwidth_warnings
4,success,9,-0.07676271674548649,0.06717506454898667,-0.14393778129447315,0.06415260440340087,0.07530739560825248,0.07784734767407434,False,True,True,0.006405761693714779,19,1,
4,success,10,0.022712282149188082,0.027682660231634137,-0.0049703780824460544,0.05702447672885489,0.06882095581978014,0.05726169813263413,True,True,True,0.006405761693714779,19,1,
4,success,11,2.266327420736875,1.6467797786754943,0.6195476420613808,0.48787465332609764,0.5039642042172064,0.33329375849591786,True,True,True,0.006405761693714779,19,1,
5,success,0,0.12817519342399764,0.051479160821583804,0.07669603260241384,0.08962646010979072,0.10545499665638727,0.11557811391868116,True,True,True,0.01770068323775482,14,6,
5,success,1,-1.4509044786997853,-1.4983315358293605,0.04742705712957518,0.055203284747628575,0.06604360607392203,0.08836491296684869,True,True,True,0.01770068323775482,14,6,
5,success,2,-1.5832892837226173,-1.5028830927170445,-0.08040619100557289,0.06243127542103358,0.07732569562356001,0.09488464650918567,True,True,True,0.01770068323775482,14,6,
5,success,3,-0.10310143180428465,-0.012284654956403532,-0.09081677684788111,0.040328988158816595,0.05211270659302259,0.03751241177962394,False,True,False,0.01770068323775482,14,6,
5,success,4,0.2540937284935557,0.1484438886935375,0.10564983980001821,0.0573209454896518,0.06940655435047216,0.06483342189344321,True,True,True,0.01770068323775482,14,6,
5,success,5,-0.0120810696566287,-0.034189294330458676,0.022108224673829977,0.03930484444572186,0.050637770618005236,0.05020940040198828,True,True,True,0.01770068323775482,14,6,
5,success,6,1.6880400975716106,1.5396242918846663,0.14841580568694424,0.07111414026170097,0.08026565646499521,0.08888636423112826,False,True,True,0.01770068323775482,14,6,
5,success,7,1.4766443282281907,1.5182083416184742,-0.04156401339028348,0.07426848520738902,0.0814753323687495,0.07706774611331048,True,True,True,0.01770068323775482,14,6,
5,success,8,-0.055815423699437774,0.02962910937982222,-0.08544453307925999,0.060194850836590395,0.06976916912484508,0.07186083122043455,True,True,True,0.01770068323775482,14,6,
5,success,9,0.04045411394056325,0.06717506454898667,-0.026720950608423416,0.06344734968878196,0.07578094470751098,0.042919187350778536,True,True,True,0.01770068323775482,14,6,
5,success,10,-0.02615689526067875,0.027682660231634137,-0.05383955549231288,0.06562224813812102,0.07098821293324525,0.0549268219564643,True,True,True,0.01770068323775482,14,6,
5,success,11,1.3633771630980078,1.6467797786754943,-0.28340261557748647,0.5338512694364129,0.5395289940463404,0.36208830276491744,True,True,True,0.01770068323775482,14,6,
6,success,0,0.14424960884454674,0.051479160821583804,0.09277044802296294,0.08967546325519712,0.11162714694937843,0.13099812201965758,True,True,True,0.007824163580963262,17,3,
6,success,1,-1.437335053587501,-1.4983315358293605,0.060996482241859606,0.06264109592857486,0.07471461961612447,0.0733783737601132,True,True,True,0.007824163580963262,17,3,
6,success,2,-1.5177684411863408,-1.5028830927170445,-0.014885348469296344,0.0594880406798321,0.07417899119298935,0.10160887856020884,True,True,True,0.007824163580963262,17,3,
6,success,3,0.027028880200121577,-0.012284654956403532,0.03931353515652511,0.041164647081196826,0.04954040211342025,0.04071288503006824,True,True,True,0.007824163580963262,17,3,
6,success,4,0.12875518566402905,0.1484438886935375,-0.019688703029508453,0.058242302065164675,0.07633774357626882,0.07603992590763849,True,True,True,0.007824163580963262,17,3,
6,success,5,-0.033401344347981726,-0.034189294330458676,0.0007879499824769501,0.0434849073007547,0.05391801539222809,0.060018236044540256,True,True,True,0.007824163580963262,17,3,
