scenario,n,method,bandwidth_multiplier,coordinate,coordinate_name,replications,bias,bias_mcse,rmse,empirical_sd,mean_estimated_se,median_estimated_se,se_to_empirical_sd,coverage_95,coverage_mcse,mean_interval_width_95,minimum_curvature_eigenvalue,mean_fit_seconds,mean_boundary_shrinkage_factor,stabilization_frequency,median_minimum_kernel_support,selected_admissible_rate
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,4.0,component_1_normal_coordinate_3,984.0,-0.0002082586871797607,0.001649977758011213,0.051731892690869336,0.05175777986255599,0.05393742155669193,0.05006683568355515,1.042112349098513,0.9420731707317073,0.007447056473611117,0.21143469250223249,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,5.0,component_1_normal_coordinate_4,984.0,-0.004991723457514773,0.0011928719204611356,0.0377315608421423,0.03741893002113562,0.03705499040794052,0.03556792830021635,0.990273917159322,0.9400406504065041,0.007568402570511834,0.14525556239912693,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,6.0,component_2_skew_normal_coordinate_0,984.0,-0.0024411368794187024,0.00362041270756946,0.11353643346279303,0.11356790903402399,0.03911905528482646,0.0365257768822188,0.3444551864832408,0.9451219512195121,0.007260151887488631,0.15334669671651985,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,7.0,component_2_skew_normal_coordinate_1,984.0,-0.008834019543558868,0.004428469145016683,0.1391257923865971,0.13891564902800171,0.05423892672475584,0.05125943160563605,0.39044504419961146,0.9491869918699187,0.007001092128425739,0.21261659276104303,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,8.0,component_2_skew_normal_coordinate_2,984.0,-0.0015959558016119704,0.0010654025651058662,0.03344149063689212,0.03342037258503282,0.031560540113925686,0.03007980867902295,0.9443503370174858,0.9451219512195121,0.007260151887488631,0.12371731724658883,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,9.0,component_2_skew_normal_coordinate_3,984.0,0.0031286913959537054,0.001613761946679002,0.050692647009708845,0.0506217342514104,0.039499728958873846,0.037715873137313505,0.7802918952302256,0.9491869918699187,0.007001092128425739,0.15483893751878558,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,10.0,component_2_skew_normal_coordinate_4,984.0,-0.001136648904701236,0.0009146478834373895,0.0286993179125832,0.02869138300371163,0.028826332114276456,0.0274689273413554,1.0047034717896788,0.9461382113821138,0.007196480080819117,0.11299922188796387,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,11.0,component_2_skew_normal_coordinate_5,984.0,0.009352867835950802,0.012164722328928963,0.3815131419727512,0.3815924289480909,0.31432871601841184,0.28615723009262817,0.8237289111969537,0.9380081300813008,0.007687287440559434,1.2321685667921745,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.0,12.0,component_2_skew_normal_coordinate_6,984.0,-0.0016086559441156,0.008670879278133623,0.27186137041360275,0.2719948549084552,0.2343499131878135,0.2261076311869165,0.8615968609652128,0.9502032520325203,0.006934436854655338,0.9186516596962291,0.0002566752113035,3.161588913618991,1.0,0.0,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,0.0,weight_logit_1_vs_2,993.0,0.010973763786170387,0.004424151996715489,0.1397746737236612,0.1394134464239779,0.06009287033715089,0.0578963622047671,0.4310407057465544,0.9506545820745217,0.006873218722292306,0.2355640517216316,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,1.0,component_1_normal_coordinate_0,993.0,0.00468684717387045,0.005584822037090382,0.17596216020756786,0.1759883675862373,0.056357025891748964,0.0518146205932039,0.3202315395313447,0.9385699899295066,0.007619895245877037,0.2209195414956561,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,2.0,component_1_normal_coordinate_1,993.0,0.0007258657437155698,0.003980924552953686,0.12538542616674753,0.1254465064249911,0.05316025973007331,0.0509459546915104,0.42376835549310177,0.9476334340382678,0.007069238121925097,0.20838821814188752,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,3.0,component_1_normal_coordinate_2,993.0,-0.003490630476889774,0.001302382300263372,0.041168125533198034,0.041040544080787215,0.04155772930618513,0.037095163676153,1.0126018121099918,0.9385699899295066,0.007619895245877037,0.16290629888024583,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,4.0,component_1_normal_coordinate_3,993.0,-0.0004218014680068268,0.0016472121921009108,0.05188236172571384,0.05190679001600128,0.0554567579117961,0.0506167835497537,1.068391204593859,0.9446122860020141,0.007258700730164724,0.21739049101424088,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,5.0,component_1_normal_coordinate_4,993.0,-0.004904853445601559,0.0011846047678892864,0.037631366382048566,0.03732914996237241,0.03734240421950706,0.0356140536406806,1.0003550645312849,0.9415911379657603,0.0074421073360516656,0.1463822245404678,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,6.0,component_2_skew_normal_coordinate_0,993.0,-0.0022917368512790637,0.003589197692963788,0.11306871104040515,0.11310244780119635,0.03906372246661524,0.0366278546608669,0.3453835281733137,0.945619335347432,0.00719624272310361,0.15312979206913188,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,7.0,component_2_skew_normal_coordinate_1,993.0,-0.008638383224861296,0.0043900897022079955,0.1385399803573855,0.13834007872008264,0.0537067167267447,0.051541028063649,0.3882223953003156,0.9496475327291037,0.006939320971060888,0.21053032956883938,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,8.0,component_2_skew_normal_coordinate_2,993.0,-0.0017462870504678875,0.0010615717314720985,0.0334808689133777,0.03345214491289377,0.031494366989838374,0.0301432259696625,0.9414752647953288,0.945619335347432,0.00719624272310361,0.12345791860016656,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,9.0,component_2_skew_normal_coordinate_3,993.0,0.0030284659318891103,0.0016014921767114824,0.05053148108290626,0.05046606534814863,0.039160438020696055,0.037834147480013,0.7759756531550694,0.9496475327291037,0.006939320971060888,0.15350891704112868,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,10.0,component_2_skew_normal_coordinate_4,993.0,-0.0010553607510420462,0.000910199609978551,0.028687094828160443,0.028682121377176246,0.029053687879456235,0.0276259234125728,1.0129546380964576,0.9506545820745217,0.006873218722292306,0.1138904564874686,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,11.0,component_2_skew_normal_coordinate_5,993.0,0.008249074330883196,0.012098305658057319,0.3811378950258448,0.3812406284713255,0.3215472574554643,0.2883015673868212,0.8434233747457193,0.9385699899295066,0.007619895245877037,1.2604652492254205,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_raw,1.5,12.0,component_2_skew_normal_coordinate_6,993.0,-0.001867542591100934,0.008603653654231718,0.2709873817499416,0.271117495209293,0.2365208056075253,0.2265122370123216,0.8723922645602037,0.9496475327291037,0.006939320971060888,0.9271615579814992,0.0003233009784945,3.159819365535853,1.0,0.0,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,0.0,weight_logit_1_vs_2,1000.0,0.01075572016751011,0.004396080523268561,0.13936241946599479,0.13901627231033492,0.05907249262711155,0.057502909210259204,0.4249322158145648,0.95,0.006892024376045114,0.23156417109827743,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,1.0,component_1_normal_coordinate_0,1000.0,0.004409137497595051,0.005548694373036839,0.17543278407868343,0.17546512258956387,0.05460756918131964,0.0508665925587527,0.3112160888466363,0.934,0.007851369307324675,0.21406167119077313,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,2.0,component_1_normal_coordinate_1,1000.0,0.0005620733794116625,0.003955217197403831,0.12501366030176134,0.12507494984463924,0.051719826381981734,0.0506286395528895,0.41351067057172575,0.947,0.007084560677981384,0.20274171941736852,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,3.0,component_1_normal_coordinate_2,1000.0,-0.003632120510995848,0.0012961717360593077,0.04112874186740947,0.04098854924682016,0.03996003757584673,0.035947166671866704,0.9749073414435808,0.929,0.008121514637061239,0.1566433472973193,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,4.0,component_1_normal_coordinate_3,1000.0,-0.0005154135225146918,0.0016389627774261047,0.0518051970163386,0.05182855376902096,0.052770835772021414,0.04985172696797105,1.0181807504643063,0.942,0.007391616873188169,0.20686167622632406,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,5.0,component_1_normal_coordinate_4,1000.0,-0.0050623017714084085,0.0011802972252154087,0.03764751436066012,0.03732427547657415,0.03639416348925952,0.03553725033218665,0.975080239992913,0.94,0.007509993342207438,0.14266512087789746,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,6.0,component_2_skew_normal_coordinate_0,1000.0,-0.0021887128477738626,0.0035652238040842035,0.1127071444779141,0.11274227589156005,0.03801118142290334,0.0366229636954689,0.33715109192459436,0.947,0.007084560677981384,0.14900383117778124,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,7.0,component_2_skew_normal_coordinate_1,1000.0,-0.008578302599829182,0.004359901300987053,0.13806997461609258,0.13787218484650415,0.05307895277932853,0.0512028469498091,0.38498666600824805,0.949,0.006956938982052382,0.20806949489496798,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,8.0,component_2_skew_normal_coordinate_2,1000.0,-0.0018259662888587052,0.0010574473634579586,0.0334725392590063,0.03343942174267055,0.030826562779874764,0.0301257241505485,0.9218629142901227,0.947,0.007084560677981384,0.12084012609710922,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,9.0,component_2_skew_normal_coordinate_3,1000.0,0.0030833844086541936,0.0015935442712837072,0.050461383459117284,0.050392294495697695,0.0388389450746859,0.03764130473199685,0.7707318244459344,0.951,0.006826346021115546,0.15224866469276888,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,10.0,component_2_skew_normal_coordinate_4,1000.0,-0.0010758691269191836,0.0009056240448877325,0.028644235897408072,0.028638346856598027,0.02833349721661043,0.0273746608192209,0.9893551942256275,0.941,0.007451107300260817,0.11106730908911303,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,11.0,component_2_skew_normal_coordinate_5,1000.0,0.007319373237308082,0.012053429988165524,0.3810425993635296,0.3811629237997945,0.3043904299501548,0.2857440150290813,0.7985835214918112,0.94,0.007509993342207438,1.193210485404607,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,0.75,12.0,component_2_skew_normal_coordinate_6,1000.0,-0.0009604037865321952,0.008561549997221958,0.27060628335648373,0.2707399829262966,0.2321198458798883,0.22629666245211238,0.8573534037012854,0.949,0.006956938982052382,0.9099097958491623,0.0010179792191009,3.1576371955120703,0.9922783132133388,0.03,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,0.0,weight_logit_1_vs_2,1000.0,0.01075572016751011,0.004396080523268561,0.13936241946599479,0.13901627231033492,0.05899451439804103,0.05773559777803005,0.4243712870270597,0.95,0.006892024376045114,0.23125849644032098,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,1.0,component_1_normal_coordinate_0,1000.0,0.004409137497595051,0.005548694373036839,0.17543278407868343,0.17546512258956387,0.05448071797827897,0.051215150439917395,0.3104931462973219,0.936,0.007739767438366605,0.2135644144748537,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,2.0,component_1_normal_coordinate_1,1000.0,0.0005620733794116625,0.003955217197403831,0.12501366030176134,0.12507494984463924,0.05172167758991215,0.0507776863148911,0.4135254713606344,0.948,0.007021111023192843,0.20274897615245574,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,3.0,component_1_normal_coordinate_2,1000.0,-0.003632120510995848,0.0012961717360593077,0.04112874186740947,0.04098854924682016,0.03985244391818466,0.03655970949811025,0.9722823727721069,0.93,0.008068457101577721,0.15622158015928403,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,4.0,component_1_normal_coordinate_3,1000.0,-0.0005154135225146918,0.0016389627774261047,0.0518051970163386,0.05182855376902096,0.05281353350307988,0.0502007231608608,1.019004576867967,0.943,0.007331507348424336,0.20702905133207328,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,5.0,component_1_normal_coordinate_4,1000.0,-0.0050623017714084085,0.0011802972252154087,0.03764751436066012,0.03732427547657415,0.03646387711205032,0.035604414443088345,0.9769480223383346,0.941,0.007451107300260817,0.14293839827923738,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,6.0,component_2_skew_normal_coordinate_0,1000.0,-0.0021887128477738626,0.0035652238040842035,0.1127071444779141,0.11274227589156005,0.03806989501276339,0.03661217769019655,0.33767186897469154,0.946,0.0071473071852271785,0.14923398845003263,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,7.0,component_2_skew_normal_coordinate_1,1000.0,-0.008578302599829182,0.004359901300987053,0.13806997461609258,0.13787218484650415,0.05297268597217428,0.0513300920307211,0.3842159028026561,0.95,0.006892024376045114,0.20765292901092333,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,8.0,component_2_skew_normal_coordinate_2,1000.0,-0.0018259662888587052,0.0010574473634579586,0.0334725392590063,0.03343942174267055,0.030867866824527596,0.0301226581858131,0.9230981044489324,0.946,0.0071473071852271785,0.12100203795214833,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,9.0,component_2_skew_normal_coordinate_3,1000.0,0.0030833844086541936,0.0015935442712837072,0.050461383459117284,0.050392294495697695,0.03881372193836522,0.0377327245593716,0.7702312888665744,0.95,0.006892024376045114,0.15214978999839182,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,10.0,component_2_skew_normal_coordinate_4,1000.0,-0.0010758691269191836,0.0009056240448877325,0.028644235897408072,0.028638346856598027,0.028244554470323174,0.0274857556430897,0.9862494721414365,0.946,0.0071473071852271785,0.11071865352366697,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,11.0,component_2_skew_normal_coordinate_5,1000.0,0.007319373237308082,0.012053429988165524,0.3810425993635296,0.3811629237997945,0.3066930851537231,0.28666684037337287,0.8046246526191866,0.939,0.007568289106528638,1.202236893802595,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.0,12.0,component_2_skew_normal_coordinate_6,1000.0,-0.0009604037865321952,0.008561549997221958,0.27060628335648373,0.2707399829262966,0.23292166905103973,0.2265211756816164,0.8603150023631636,0.951,0.006826346021115546,0.9130529426800758,0.0007912131027651,3.1576371955120703,0.9939003461709994,0.027,2.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,0.0,weight_logit_1_vs_2,1000.0,0.01075572016751011,0.004396080523268561,0.13936241946599479,0.13901627231033492,0.058914457602169054,0.057921877608157,0.4237954062719402,0.951,0.006826346021115546,0.23094467380050285,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,1.0,component_1_normal_coordinate_0,1000.0,0.004409137497595051,0.005548694373036839,0.17543278407868343,0.17546512258956387,0.05438400730433065,0.051876221553716156,0.30994197879166013,0.939,0.007568289106528638,0.21318530863297627,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,2.0,component_1_normal_coordinate_1,1000.0,0.0005620733794116625,0.003955217197403831,0.12501366030176134,0.12507494984463924,0.05170017337073321,0.050956110719634254,0.41335354069661534,0.948,0.007021111023192843,0.2026646796132743,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,3.0,component_1_normal_coordinate_2,1000.0,-0.003632120510995848,0.0012961717360593077,0.04112874186740947,0.04098854924682016,0.039852362326434916,0.03715540448675645,0.9722803821734826,0.939,0.007568289106528638,0.156221260319625,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,4.0,component_1_normal_coordinate_3,1000.0,-0.0005154135225146918,0.0016389627774261047,0.0518051970163386,0.05182855376902096,0.05288376780210861,0.0506713853834996,1.0203597043782142,0.945,0.007209368904418752,0.20730436978426586,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,5.0,component_1_normal_coordinate_4,1000.0,-0.0050623017714084085,0.0011802972252154087,0.03764751436066012,0.03732427547657415,0.0364472252342811,0.0356217041434451,0.9765018816549161,0.942,0.007391616873188169,0.14287312291838206,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,6.0,component_2_skew_normal_coordinate_0,1000.0,-0.0021887128477738626,0.0035652238040842035,0.1127071444779141,0.11274227589156005,0.037957830836717436,0.0366499905377447,0.3366778835760489,0.946,0.0071473071852271785,0.14879469687993246,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,7.0,component_2_skew_normal_coordinate_1,1000.0,-0.008578302599829182,0.004359901300987053,0.13806997461609258,0.13787218484650415,0.05279711027149911,0.051544430497607596,0.38294243563543423,0.95,0.006892024376045114,0.2069646722642766,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,8.0,component_2_skew_normal_coordinate_2,1000.0,-0.0018259662888587052,0.0010574473634579586,0.0334725392590063,0.03343942174267055,0.030799131384517047,0.030150884936998648,0.9210425832578216,0.946,0.0071473071852271785,0.12073259502730696,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,9.0,component_2_skew_normal_coordinate_3,1000.0,0.0030833844086541936,0.0015935442712837072,0.050461383459117284,0.050392294495697695,0.03872276957574861,0.037850117727488,0.7684264025535614,0.95,0.006892024376045114,0.15179325673693472,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,10.0,component_2_skew_normal_coordinate_4,1000.0,-0.0010758691269191836,0.0009056240448877325,0.028644235897408072,0.028638346856598027,0.028241776522732173,0.0276280621608949,0.9861524711656152,0.95,0.006892024376045114,0.11070776396911026,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,11.0,component_2_skew_normal_coordinate_5,1000.0,0.007319373237308082,0.012053429988165524,0.3810425993635296,0.3811629237997945,0.3076804727565526,0.2883873284374925,0.8072151133937715,0.939,0.007568289106528638,1.206107453205686,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,corrected_stabilized,1.5,12.0,component_2_skew_normal_coordinate_6,1000.0,-0.0009604037865321952,0.008561549997221958,0.27060628335648373,0.2707399829262966,0.2334281652232566,0.22654932432095193,0.8621857868950322,0.95,0.006892024376045114,0.9150384076751661,0.0007912975386406,3.1576371955120703,0.9969139795443578,0.018,4.0,1.0
nsn_p2_moderate_imbalanced,2000,naive,,0.0,weight_logit_1_vs_2,1000.0,0.01075572016751011,0.004396080523268561,0.13936241946599479,0.13901627231033492,0.05625435635471976,0.0562204239780801,0.4046602273231695,0.937,0.007683163410991592,0.2205170769105016,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,1.0,component_1_normal_coordinate_0,1000.0,0.004409137497595051,0.005548694373036839,0.17543278407868343,0.17546512258956387,0.04793613273209409,0.047933157561679346,0.2731946498804953,0.913,0.008912407082264588,0.18790964030980897,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,2.0,component_1_normal_coordinate_1,1000.0,0.0005620733794116625,0.003955217197403831,0.12501366030176134,0.12507494984463924,0.04971138806162996,0.0497124986419053,0.3974527922927695,0.941,0.007451107300260817,0.19486864120158956,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,3.0,component_1_normal_coordinate_2,1000.0,-0.003632120510995848,0.0012961717360593077,0.04112874186740947,0.04098854924682016,0.0335602697145992,0.03342586107905255,0.8187718358244349,0.895,0.009694070352540258,0.131556257281229,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,4.0,component_1_normal_coordinate_3,1000.0,-0.0005154135225146918,0.0016389627774261047,0.0518051970163386,0.05182855376902096,0.04836199539980216,0.048289380854288994,0.9331148929088808,0.929,0.008121514637061239,0.1895790219672246,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,5.0,component_1_normal_coordinate_4,1000.0,-0.0050623017714084085,0.0011802972252154087,0.03764751436066012,0.03732427547657415,0.035407731691480065,0.03520528617512335,0.9486515475351432,0.939,0.007568289106528638,0.138798308230602,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,6.0,component_2_skew_normal_coordinate_0,1000.0,-0.0021887128477738626,0.0035652238040842035,0.1127071444779141,0.11274227589156005,0.036072075839274215,0.035494998146881396,0.31995163796382603,0.939,0.007568289106528638,0.14140253728995503,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,7.0,component_2_skew_normal_coordinate_1,1000.0,-0.008578302599829182,0.004359901300987053,0.13806997461609258,0.13787218484650415,0.050509336475452145,0.0494430912071526,0.36634899585935476,0.942,0.007391616873188169,0.1979965989837725,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,8.0,component_2_skew_normal_coordinate_2,1000.0,-0.0018259662888587052,0.0010574473634579586,0.0334725392590063,0.03343942174267055,0.029755181291321493,0.02950816511665135,0.8898234401389854,0.941,0.007451107300260817,0.11664031066198041,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,9.0,component_2_skew_normal_coordinate_3,1000.0,0.0030833844086541936,0.0015935442712837072,0.050461383459117284,0.050392294495697695,0.036820340801794554,0.036322409805897196,0.7306740280488346,0.941,0.007451107300260817,0.1443357359430348,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,10.0,component_2_skew_normal_coordinate_4,1000.0,-0.0010758691269191836,0.0009056240448877325,0.028644235897408072,0.028638346856598027,0.026901735474176264,0.02664807603930475,0.9393606275139564,0.938,0.00762600813007697,0.10545480305877108,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,11.0,component_2_skew_normal_coordinate_5,1000.0,0.007319373237308082,0.012053429988165524,0.3810425993635296,0.3811629237997945,0.2811954013210061,0.2784735525511495,0.7377302034462926,0.93,0.008068457101577721,1.102285973178344,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_moderate_imbalanced,2000,naive,,12.0,component_2_skew_normal_coordinate_6,1000.0,-0.0009604037865321952,0.008561549997221958,0.27060628335648373,0.2707399829262966,0.22474083976211343,0.22288452919276075,0.8300984484559657,0.946,0.0071473071852271785,0.8809840918674847,0.0018133103977926,3.1576371955120703,,0.0,,1.0
nsn_p2_separated_balanced,500,corrected_raw,0.75,0.0,weight_logit_1_vs_2,967.0,0.0011912672858078708,0.002909751954180385,0.09044450914133835,0.09048346132032252,0.09003315197891765,0.0894778012760309,0.995023296690533,0.9482936918304034,0.007120819197573905,0.3529299557573573,0.0003034726098231,1.0745124203530252,1.0,0.0,0.0,1.0
nsn_p2_separated_balanced,500,corrected_raw,0.75,1.0,component_1_normal_coordinate_0,967.0,0.2807159306036735,0.036950822492568536,1.182261546762884,1.1490458191657797,0.06300736347501235,0.0627693387823814,0.0548345091414687,0.8986556359875905,0.009704724587160993,0.2469888648220485,0.0003034726098231,1.0745124203530252,1.0,0.0,0.0,1.0
nsn_p2_separated_balanced,500,corrected_raw,0.75,2.0,component_1_normal_coordinate_1,967.0,0.21093077642654232,0.028465761459437373,0.9095279997579316,0.8851890699027106,0.0629317623323989,0.062757618517074,0.07109414753541365,0.9017580144777663,0.009571507279727519,0.24669250834300388,0.0003034726098231,1.0745124203530252,1.0,0.0,0.0,1.0
