scenario,coordinate,coordinate_name,target,target_mcse,reference_size,successful_references,failed_references
nt_p10_moderate_balanced,76,coordinate_76,0.022681090802513123,0.0012788516515895452,100000,5,0
nt_p10_moderate_balanced,77,coordinate_77,0.17173529773256413,0.0010038772155896293,100000,5,0
nt_p10_moderate_balanced,78,coordinate_78,0.00986977852614709,0.0019109887302509363,100000,5,0
nt_p10_moderate_balanced,79,coordinate_79,0.0030481488771867153,0.0012462726453547977,100000,5,0
nt_p10_moderate_balanced,80,coordinate_80,0.170917365815283,0.002145053264561554,100000,5,0
nt_p10_moderate_balanced,81,coordinate_81,0.00565569908580832,0.0023001062734362017,100000,5,0
nt_p10_moderate_balanced,82,coordinate_82,-0.03870511559881619,0.002481755770438054,100000,5,0
nt_p10_moderate_balanced,83,coordinate_83,0.005215510047309612,0.0027328251303260407,100000,5,0
nt_p10_moderate_balanced,84,coordinate_84,0.16740801120749033,0.003985275421151756,100000,5,0
nt_p10_moderate_balanced,85,coordinate_85,0.0065572743381369005,0.0023547008896983206,100000,5,0
nt_p10_moderate_balanced,86,coordinate_86,-0.03829533389325059,0.002266799072173107,100000,5,0
nt_p10_moderate_balanced,87,coordinate_87,-0.023294553075644674,0.002039012157915945,100000,5,0
nt_p10_moderate_balanced,88,coordinate_88,0.0036946935849618313,0.0016804754786107438,100000,5,0
nt_p10_moderate_balanced,89,coordinate_89,0.16796811671265197,0.0012871318456201648,100000,5,0
nt_p10_moderate_balanced,90,coordinate_90,0.00876460855181389,0.0009581497642611909,100000,5,0
nt_p10_moderate_balanced,91,coordinate_91,-0.03982994648686952,0.0026633591873074735,100000,5,0
nt_p10_moderate_balanced,92,coordinate_92,-0.02949790989695089,0.002412180626481783,100000,5,0
nt_p10_moderate_balanced,93,coordinate_93,-0.027922202981194345,0.0021897622663002232,100000,5,0
nt_p10_moderate_balanced,94,coordinate_94,0.004277868414123978,0.004563686515354214,100000,5,0
nt_p10_moderate_balanced,95,coordinate_95,0.17186494327308072,0.002329299435010418,100000,5,0
nt_p10_moderate_balanced,96,coordinate_96,0.003284150479878078,0.00350894975883403,100000,5,0
nt_p10_moderate_balanced,97,coordinate_97,-0.03804046331595281,0.0023897694400515576,100000,5,0
nt_p10_moderate_balanced,98,coordinate_98,-0.03270620898047107,0.0041388531111032235,100000,5,0
nt_p10_moderate_balanced,99,coordinate_99,-0.03409077206995597,0.0011584546318342047,100000,5,0
nt_p10_moderate_balanced,100,coordinate_100,-0.030387507996398905,0.001274990883468453,100000,5,0
nt_p10_moderate_balanced,101,coordinate_101,0.0012024384647632872,0.003998011428130173,100000,5,0
nt_p10_moderate_balanced,102,coordinate_102,0.16692938115050743,0.0035732970346916007,100000,5,0
nt_p10_moderate_balanced,103,coordinate_103,0.006891034182896316,0.0015174649675106207,100000,5,0
nt_p10_moderate_balanced,104,coordinate_104,-0.04497356565604835,0.003288078717914277,100000,5,0
nt_p10_moderate_balanced,105,coordinate_105,-0.030343490021631614,0.0034929862569059032,100000,5,0
nt_p10_moderate_balanced,106,coordinate_106,-0.03826955734849995,0.002634777714063345,100000,5,0
nt_p10_moderate_balanced,107,coordinate_107,-0.037932468013777955,0.002848477277156278,100000,5,0
nt_p10_moderate_balanced,108,coordinate_108,-0.026876893568808412,0.00210104610963333,100000,5,0
nt_p10_moderate_balanced,109,coordinate_109,0.003196142679639375,0.002822687857613487,100000,5,0
nt_p10_moderate_balanced,110,coordinate_110,0.16707744022284154,0.0027034885788084794,100000,5,0
nt_p10_moderate_balanced,111,coordinate_111,0.006194013775554097,0.002321667421911732,100000,5,0
nt_p10_moderate_balanced,112,coordinate_112,-0.04243028880209736,0.003087542558842952,100000,5,0
nt_p10_moderate_balanced,113,coordinate_113,-0.02911822679296988,0.0023775491682794573,100000,5,0
nt_p10_moderate_balanced,114,coordinate_114,-0.033280818449269944,0.001649901474341401,100000,5,0
nt_p10_moderate_balanced,115,coordinate_115,-0.0443352089631638,0.0016358903585265098,100000,5,0
nt_p10_moderate_balanced,116,coordinate_116,-0.036574464081963964,0.0030399246291117413,100000,5,0
nt_p10_moderate_balanced,117,coordinate_117,-0.03500087954496124,0.0019050605971298895,100000,5,0
nt_p10_moderate_balanced,118,coordinate_118,0.004913510322012633,0.002118697796804778,100000,5,0
nt_p10_moderate_balanced,119,coordinate_119,0.17203496828919607,0.0010656931193168127,100000,5,0
nt_p10_moderate_balanced,120,coordinate_120,0.0059294287876982266,0.0018579154959013722,100000,5,0
nt_p10_moderate_balanced,121,coordinate_121,-0.038591674090586184,0.0032486707179635614,100000,5,0
nt_p10_moderate_balanced,122,coordinate_122,-0.033897767648542486,0.0021115514094822347,100000,5,0
nt_p10_moderate_balanced,123,coordinate_123,-0.03226813822179021,0.00229720015329264,100000,5,0
nt_p10_moderate_balanced,124,coordinate_124,-0.03969708359509795,0.0018383155648239802,100000,5,0
nt_p10_moderate_balanced,125,coordinate_125,-0.0349794309323709,0.0030047121234427765,100000,5,0
nt_p10_moderate_balanced,126,coordinate_126,-0.03790149072298166,0.0015853985666254517,100000,5,0
nt_p10_moderate_balanced,127,coordinate_127,-0.03254754263825292,0.0028935830513994103,100000,5,0
nt_p10_moderate_balanced,128,coordinate_128,-0.0009411404295119515,0.004799920354462853,100000,5,0
nt_p10_moderate_balanced,129,coordinate_129,0.1654001783705164,0.0038161188926131217,100000,5,0
nt_p10_moderate_balanced,130,coordinate_130,0.005768026021797077,0.001674105665003379,100000,5,0
nt_p10_moderate_balanced,131,coordinate_131,1.3245885623024596,0.005632326875427352,100000,5,0
