scenario,n,replication,status,method,bandwidth_multiplier,coordinate,coordinate_name,estimate,target,target_mcse,error,squared_error,estimated_se,coverage_95,interval_width_95,curvature_min_eigenvalue,fit_seconds,fit_initialization,fit_classification_objective,fit_objective_gap,fit_admissible_candidates,fit_total_candidates,fit_selected_admissible,fit_minimum_weight,minimum_kernel_support,bandwidth_diagnostics,boundary_shrinkage_factor,raw_generalized_boundary_eigenvalue,error_message
ntsn_p5_moderate_balanced,4000,184,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,25.46063502994366,kmeans,-8.298186885500446,0.0028848958217206,10.0,12.0,True,0.29975,,,1.0,1.2409604119161408,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0097092.
ntsn_p5_moderate_balanced,4000,184,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,25.46063502994366,kmeans,-8.298186885500446,0.0028848958217206,10.0,12.0,True,0.29975,,,1.0,1.1092072197767098,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0028636.
ntsn_p5_moderate_balanced,4000,185,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.710243194946088,kmeans,-8.344527616777969,0.0048221316312417,12.0,12.0,True,0.29875,,,1.0,1.3701087304085209,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00898005.
ntsn_p5_moderate_balanced,4000,185,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.710243194946088,kmeans,-8.344527616777969,0.0048221316312417,12.0,12.0,True,0.29875,,,1.0,1.1062176013473493,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00130315.
ntsn_p5_moderate_balanced,4000,191,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.71723472897429,kmeans,-8.304546158892117,0.0038146578744751,9.0,12.0,True,0.295,,,1.0,1.0537289426966745,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00122134.
ntsn_p5_moderate_balanced,4000,195,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.27923992893193,kmeans,-8.340975134708655,0.0035277690669222,4.0,12.0,True,0.28125,,,1.0,1.0863425673527678,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000828033.
ntsn_p5_moderate_balanced,4000,196,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.76879316405393,kmeans,-8.242686429164454,0.0005887051365807,9.0,12.0,True,0.29675,,,1.0,1.2476684408150565,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0204764.
ntsn_p5_moderate_balanced,4000,196,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.76879316405393,kmeans,-8.242686429164454,0.0005887051365807,9.0,12.0,True,0.29675,,,1.0,1.0231457512897015,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000356367.
ntsn_p5_moderate_balanced,4000,200,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,33.25325688603334,kmeans,-8.328802542599654,0.0046074898576513,8.0,12.0,True,0.29025,,,1.0,1.0616404478168573,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00107537.
ntsn_p5_moderate_balanced,4000,202,fit_or_naive_failed,fit,,,,,,,,,,,,,29.240751179982908,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000302984.
ntsn_p5_moderate_balanced,4000,206,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.63639715895988,kmeans,-8.257618327347668,0.0045660330541466,7.0,12.0,True,0.29725,,,1.0,1.1207639570820818,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00436489.
ntsn_p5_moderate_balanced,4000,210,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.12922736699693,kmeans,-8.323602876715642,0.0070739854527754,10.0,12.0,True,0.29725,,,1.0,1.070506853857761,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00078478.
ntsn_p5_moderate_balanced,4000,212,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.880702613969333,kmeans,-8.270626517659563,0.0068355586364869,10.0,12.0,True,0.3,,,1.0,1.0280628099441718,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000289344.
ntsn_p5_moderate_balanced,4000,212,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.880702613969333,kmeans,-8.270626517659563,0.0068355586364869,10.0,12.0,True,0.3,,,1.0,1.0716209110392376,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00085624.
ntsn_p5_moderate_balanced,4000,214,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.24555470002815,kmeans,-8.327498142336776,0.0037599750009835,7.0,12.0,True,0.299,,,1.0,1.1972687566603104,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000626831.
ntsn_p5_moderate_balanced,4000,214,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.24555470002815,kmeans,-8.327498142336776,0.0037599750009835,7.0,12.0,True,0.299,,,1.0,1.168691239989856,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000457355.
ntsn_p5_moderate_balanced,4000,214,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,30.24555470002815,kmeans,-8.327498142336776,0.0037599750009835,7.0,12.0,True,0.299,,,1.0,1.1202541698551878,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000290791.
ntsn_p5_moderate_balanced,4000,219,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.19074757490307,kmeans,-8.324232682813143,0.0066321101000621,10.0,12.0,True,0.29725,,,1.0,1.5384499676987846,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.183997.
ntsn_p5_moderate_balanced,4000,219,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,29.19074757490307,kmeans,-8.324232682813143,0.0066321101000621,10.0,12.0,True,0.29725,,,1.0,1.3099443806808773,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0940116.
ntsn_p5_moderate_balanced,4000,223,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.84169352904428,kmeans,-8.326210441885399,0.0017513647400573,9.0,12.0,True,0.291,,,1.0,1.3737368520749669,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0303346.
ntsn_p5_moderate_balanced,4000,223,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.84169352904428,kmeans,-8.326210441885399,0.0017513647400573,9.0,12.0,True,0.291,,,1.0,1.0638551398761835,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0013391.
ntsn_p5_moderate_balanced,4000,224,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.11231800902169,gmm,-8.308323062049388,0.0,12.0,12.0,True,0.295,,,1.0,1.1900933894625891,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0556539.
ntsn_p5_moderate_balanced,4000,224,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.11231800902169,gmm,-8.308323062049388,0.0,12.0,12.0,True,0.295,,,1.0,1.0005424681017767,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-2.79962e-05.
ntsn_p5_moderate_balanced,4000,227,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.920812360942364,kmeans,-8.226900347905339,0.0010176627798514,7.0,12.0,True,0.29725,,,1.0,1.1220143623317982,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0355431.
ntsn_p5_moderate_balanced,4000,232,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.336530044907704,gmm,-8.34141365829646,0.0,12.0,12.0,True,0.285,,,1.0,1.5563412755896846,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.208056.
ntsn_p5_moderate_balanced,4000,232,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.336530044907704,gmm,-8.34141365829646,0.0,12.0,12.0,True,0.285,,,1.0,1.255912354025689,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0905749.
ntsn_p5_moderate_balanced,4000,232,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,30.336530044907704,gmm,-8.34141365829646,0.0,12.0,12.0,True,0.285,,,1.0,1.1434094904822674,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000101713.
ntsn_p5_moderate_balanced,4000,233,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.678533812984824,kmeans,-8.295765594648842,0.0070414653902837,7.0,12.0,True,0.30225,,,1.0,1.0323852548185877,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00170363.
ntsn_p5_moderate_balanced,4000,237,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,26.828818078967743,kmeans,-8.34898642243484,0.0013779544278076,10.0,12.0,True,0.2985,,,1.0,1.850984019603949,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0774141.
ntsn_p5_moderate_balanced,4000,237,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,26.828818078967743,kmeans,-8.34898642243484,0.0013779544278076,10.0,12.0,True,0.2985,,,1.0,1.449871568068672,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0195292.
ntsn_p5_moderate_balanced,4000,237,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,26.828818078967743,kmeans,-8.34898642243484,0.0013779544278076,10.0,12.0,True,0.2985,,,1.0,1.0413630528327489,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000680304.
ntsn_p5_moderate_balanced,4000,242,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.722196107031778,kmeans,-8.312321419087034,0.0016289267681628,12.0,12.0,True,0.29975,,,1.0,1.2091154512006386,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0020135.
ntsn_p5_moderate_balanced,4000,242,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.722196107031778,kmeans,-8.312321419087034,0.0016289267681628,12.0,12.0,True,0.29975,,,1.0,1.147012779389946,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00126534.
ntsn_p5_moderate_balanced,4000,242,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,28.722196107031778,kmeans,-8.312321419087034,0.0016289267681628,12.0,12.0,True,0.29975,,,1.0,1.3228355104811116,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00116344.
ntsn_p5_moderate_balanced,4000,243,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,26.43831972090993,kmeans,-8.339067862292318,0.0075341020978818,6.0,12.0,True,0.2915,,,1.0,1.611758753716153,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.240063.
ntsn_p5_moderate_balanced,4000,243,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,26.43831972090993,kmeans,-8.339067862292318,0.0075341020978818,6.0,12.0,True,0.2915,,,1.0,1.262994976479236,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0874366.
ntsn_p5_moderate_balanced,4000,244,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.63017603300977,kmeans,-8.292436866157866,0.0046180752179711,12.0,12.0,True,0.301,,,1.0,1.1258797164839218,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00181118.
ntsn_p5_moderate_balanced,4000,244,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,28.63017603300977,kmeans,-8.292436866157866,0.0046180752179711,12.0,12.0,True,0.301,,,1.0,1.0350255574490457,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00038502.
ntsn_p5_moderate_balanced,4000,246,fit_or_naive_failed,fit,,,,,,,,,,,,,29.269033689051867,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-1.9108e-05.
ntsn_p5_moderate_balanced,4000,247,fit_or_naive_failed,fit,,,,,,,,,,,,,28.597734736977145,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00103561.
ntsn_p5_moderate_balanced,4000,250,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,32.68078684201464,kmeans,-8.271112071820397,0.0048866576659207,12.0,12.0,True,0.3045,,,1.0,1.2719964469381824,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0848693.
ntsn_p5_moderate_balanced,4000,254,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.49625584308524,kmeans,-8.300633590624193,0.0057263028296397,8.0,12.0,True,0.2925,,,1.0,1.2254111790568558,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00252677.
ntsn_p5_moderate_balanced,4000,254,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.49625584308524,kmeans,-8.300633590624193,0.0057263028296397,8.0,12.0,True,0.2925,,,1.0,1.017024115189969,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000143498.
ntsn_p5_moderate_balanced,4000,257,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,31.44475299702026,kmeans,-8.30135343296784,6.860722723622814e-05,12.0,12.0,True,0.295,,,1.0,1.1493266736017476,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0343963.
ntsn_p5_moderate_balanced,4000,258,fit_or_naive_failed,fit,,,,,,,,,,,,,27.92110055696685,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000450647.
ntsn_p5_moderate_balanced,4000,264,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.899130559992045,gmm,-8.29148850711036,0.0,11.0,12.0,True,0.29875,,,1.0,1.1747543345034002,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00216621.
ntsn_p5_moderate_balanced,4000,265,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.247158128069717,kmeans,-8.266233371317995,0.003574308401907,12.0,12.0,True,0.30375,,,1.0,1.0384979918684831,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00889362.
ntsn_p5_moderate_balanced,4000,275,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,34.34046082000714,kmeans,-8.366146745937447,0.0034076636832214,12.0,12.0,True,0.29625,,,1.0,1.0643573812751876,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000773138.
ntsn_p5_moderate_balanced,4000,275,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,34.34046082000714,kmeans,-8.366146745937447,0.0034076636832214,12.0,12.0,True,0.29625,,,1.0,1.162245244016757,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00270336.
ntsn_p5_moderate_balanced,4000,275,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,34.34046082000714,kmeans,-8.366146745937447,0.0034076636832214,12.0,12.0,True,0.29625,,,1.0,1.0933564347516298,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00129088.
ntsn_p5_moderate_balanced,4000,277,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,26.852578600985,kmeans,-8.262245465740635,0.0019563317223116,6.0,12.0,True,0.28325,,,1.0,1.457691033542046,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.128732.
ntsn_p5_moderate_balanced,4000,277,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,26.852578600985,kmeans,-8.262245465740635,0.0019563317223116,6.0,12.0,True,0.28325,,,1.0,1.2630968656173724,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0621383.
ntsn_p5_moderate_balanced,4000,277,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,26.852578600985,kmeans,-8.262245465740635,0.0019563317223116,6.0,12.0,True,0.28325,,,1.0,1.002521960144183,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-9.49822e-05.
ntsn_p5_moderate_balanced,4000,278,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.059618784929626,kmeans,-8.313851330116446,0.0072609691330871,12.0,12.0,True,0.3005,,,1.0,1.0063987404698933,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000284812.
ntsn_p5_moderate_balanced,4000,279,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.64384710404556,gmm,-8.277455858681254,0.000119503448241,9.0,12.0,True,0.302,,,1.0,1.0151676409568289,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000139976.
ntsn_p5_moderate_balanced,4000,280,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.257738371030428,kmeans,-8.232471446903695,0.0072544400431766,8.0,12.0,True,0.29675,,,1.0,1.0458712386232556,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000578489.
ntsn_p5_moderate_balanced,4000,288,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,29.85438298608642,gmm,-8.310921518829781,0.0,12.0,12.0,True,0.28825,,,1.0,1.0011445099323084,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-1.74372e-05.
ntsn_p5_moderate_balanced,4000,289,fit_or_naive_failed,fit,,,,,,,,,,,,,31.14705584105104,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000351159.
ntsn_p5_moderate_balanced,4000,290,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.500260946922936,kmeans,-8.26055268376079,0.0038357490208973,11.0,11.0,True,0.302,,,1.0,1.0161700810254015,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000180047.
ntsn_p5_moderate_balanced,4000,292,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.17158716602717,kmeans,-8.269881618342163,0.0008220212346525,12.0,12.0,True,0.31275,,,1.0,1.504553796585773,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.041545.
ntsn_p5_moderate_balanced,4000,292,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,29.17158716602717,kmeans,-8.269881618342163,0.0008220212346525,12.0,12.0,True,0.31275,,,1.0,1.2653621330017697,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00848481.
ntsn_p5_moderate_balanced,4000,294,fit_or_naive_failed,fit,,,,,,,,,,,,,28.214335626922548,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00010223.
ntsn_p5_moderate_balanced,4000,295,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.786195975961164,kmeans,-8.290302132520134,0.0001289685630929,10.0,12.0,True,0.30775,,,1.0,1.2383160422717916,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0689407.
ntsn_p5_moderate_balanced,4000,296,fit_or_naive_failed,fit,,,,,,,,,,,,,28.974525172030557,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-7.99895e-05.
ntsn_p5_moderate_balanced,4000,297,fit_or_naive_failed,fit,,,,,,,,,,,,,27.557269454933703,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000454019.
ntsn_p5_moderate_balanced,4000,299,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.7111833760282,kmeans,-8.227494801007397,0.0012775479139524,7.0,12.0,True,0.2965,,,1.0,1.4191951851914568,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0183401.
ntsn_p5_moderate_balanced,4000,299,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.7111833760282,kmeans,-8.227494801007397,0.0012775479139524,7.0,12.0,True,0.2965,,,1.0,1.133001678469725,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00209542.
ntsn_p5_moderate_balanced,4000,300,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.939482668065462,kmeans,-8.284375787145533,8.232962084520068e-06,7.0,12.0,True,0.29425,,,1.0,1.1301780020724237,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.041288.
ntsn_p5_moderate_balanced,4000,304,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.392493833904155,kmeans,-8.289502752254322,2.1623677966431387e-05,8.0,12.0,True,0.29275,,,1.0,1.8412189686530291,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.218036.
ntsn_p5_moderate_balanced,4000,304,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.392493833904155,kmeans,-8.289502752254322,2.1623677966431387e-05,8.0,12.0,True,0.29275,,,1.0,1.4344173020021225,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0934758.
ntsn_p5_moderate_balanced,4000,304,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,27.392493833904155,kmeans,-8.289502752254322,2.1623677966431387e-05,8.0,12.0,True,0.29275,,,1.0,1.04760382344642,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00159013.
ntsn_p5_moderate_balanced,4000,306,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,26.351682294043712,kmeans,-8.313271593203527,0.0045093579372892,11.0,11.0,True,0.2965,,,1.0,1.0745707020599409,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0269839.
ntsn_p5_moderate_balanced,4000,307,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,30.89248062903061,kmeans,-8.270951530706178,0.0001608256287592,12.0,12.0,True,0.29275,,,1.0,2.044436108532332,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0666383.
ntsn_p5_moderate_balanced,4000,307,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,30.89248062903061,kmeans,-8.270951530706178,0.0001608256287592,12.0,12.0,True,0.29275,,,1.0,1.6823669029318276,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0215064.
ntsn_p5_moderate_balanced,4000,307,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,30.89248062903061,kmeans,-8.270951530706178,0.0001608256287592,12.0,12.0,True,0.29275,,,1.0,1.21170952469683,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00286718.
ntsn_p5_moderate_balanced,4000,312,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.00241409498267,kmeans,-8.294558836914982,8.082631569372722e-05,10.0,12.0,True,0.29825,,,1.0,1.2193914824294858,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00509959.
ntsn_p5_moderate_balanced,4000,312,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.00241409498267,kmeans,-8.294558836914982,8.082631569372722e-05,10.0,12.0,True,0.29825,,,1.0,1.083693621755757,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00135282.
ntsn_p5_moderate_balanced,4000,319,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.9088711750228,kmeans,-8.275140216359329,0.0021139075559517,6.0,12.0,True,0.29925,,,1.0,1.1330746753761984,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000254287.
ntsn_p5_moderate_balanced,4000,319,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,28.9088711750228,kmeans,-8.275140216359329,0.0021139075559517,6.0,12.0,True,0.29925,,,1.0,1.1470576726290842,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000241732.
ntsn_p5_moderate_balanced,4000,319,corrected_raw_failed,corrected_raw,1.5,,,,,,,,,,,,28.9088711750228,kmeans,-8.275140216359329,0.0021139075559517,6.0,12.0,True,0.29925,,,1.0,1.069906703823613,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000102898.
ntsn_p5_moderate_balanced,4000,323,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.846034793066792,kmeans,-8.259084724510384,0.0012919205895673,9.0,9.0,True,0.29625,,,1.0,1.000637621200943,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-1.96371e-05.
ntsn_p5_moderate_balanced,4000,328,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.59088841394987,kmeans,-8.307163726665598,4.719067904090935e-05,9.0,12.0,True,0.28825,,,1.0,1.0962572487951296,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0184315.
ntsn_p5_moderate_balanced,4000,328,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,27.59088841394987,kmeans,-8.307163726665598,4.719067904090935e-05,9.0,12.0,True,0.28825,,,1.0,1.074820724925516,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0103279.
ntsn_p5_moderate_balanced,4000,329,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,29.247011477011256,kmeans,-8.337514172197722,0.0003554926499518,12.0,12.0,True,0.29225,,,1.0,1.0231915926294517,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000297574.
ntsn_p5_moderate_balanced,4000,337,fit_or_naive_failed,fit,,,,,,,,,,,,,27.27815402799752,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0015688.
ntsn_p5_moderate_balanced,4000,344,fit_or_naive_failed,fit,,,,,,,,,,,,,28.65186892205384,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000759502.
ntsn_p5_moderate_balanced,4000,346,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,28.4202227210626,kmeans,-8.320572013564247,1.846620855872061e-05,12.0,12.0,True,0.3045,,,1.0,1.0218828491765142,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00433935.
ntsn_p5_moderate_balanced,4000,354,fit_or_naive_failed,fit,,,,,,,,,,,,,28.13074425701052,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00157373.
ntsn_p5_moderate_balanced,4000,361,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,27.556075469008647,kmeans,-8.327741877512725,0.0074177855168606,9.0,12.0,True,0.30925,,,1.0,1.0114137990457752,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00219747.
ntsn_p5_moderate_balanced,4000,363,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,31.163347520981915,kmeans,-8.339719775634654,2.626622453760774e-05,10.0,12.0,True,0.296,,,1.0,1.142261589619446,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.0108774.
ntsn_p5_moderate_balanced,4000,363,corrected_raw_failed,corrected_raw,1.0,,,,,,,,,,,,31.163347520981915,kmeans,-8.339719775634654,2.626622453760774e-05,10.0,12.0,True,0.296,,,1.0,1.017144849408797,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-3.31108e-05.
ntsn_p5_moderate_balanced,4000,364,fit_or_naive_failed,fit,,,,,,,,,,,,,27.213874823995862,,,,,,,,,,,,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.000169578.
ntsn_p5_moderate_balanced,4000,365,corrected_raw_failed,corrected_raw,0.75,,,,,,,,,,,,32.967804300948046,kmeans,-8.280222115354519,0.0012656215007531,11.0,12.0,True,0.2945,,,1.0,1.18526617218783,LinAlgError: Estimated positive curvature is not positive definite: minimum eigenvalue=-0.00141764.
